Tweet_ID,Root_Tweet_ID,Conversation_ID,In_Reply_To_Tweet_ID,Waktu_Posting,Username,Teks_Komentar,Jumlah_Likes,Jumlah_Retweet,Sumber_Akuisisi,Hierarki_Komentar,Display_Name,Followers_Count,Bahasa,Jumlah_Reply,Jumlah_Quote,Jumlah_View,Keyword_Matched,URL
2095079351230615899,2095079351230615899,2095079351230615899,,2026-09-02T09:20:16+00:00,officialfgmedia,"Sebanyak 500 santri di Pondok Pesantren (Ponpes) Manbaul Hikam, Sidoarjo mengalami keracunan usai menyantap makanan dari Program Makan Bergizi Gratis (MBG).

Bupati Sidorajo, Subandi memastikan tidak ada santri yang meninggal.

Sementara itu, SPPG yang meyalurkan makanan telah dihentikan sementara oleh Badan Gizi Nasional (BGN).

Gimana menurut kalian?

#BGN #MBG #Keracunan #MakanBergiziGratis #Ponpes",5,3,KEYWORD_SEARCH,Root_Tweet,FG Media Official,523,in,2,0,507,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/officialfgmedia/status/2095079351230615899
2095449703634878676,2095449703634878676,2095449703634878676,,2026-09-03T09:51:55+00:00,RA_leather,"🚨 KERACUNAN MASSAL MBG HARI INI TERJADI DI JOMBANG

Puluhan siswa dan 4 guru SMPN 1 Kabuh, Jombang dilarikan ke Puskesmas diduga keracunan usai menyantap menu Makan Bergizi Gratis (MBG). 

Korban mengeluhkan mual dan pusing setelah mengonsumsi lauk udang yang diduga basi.",52,48,KEYWORD_SEARCH,Root_Tweet,RL,53362,in,6,1,1038,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/RA_leather/status/2095449703634878676
2095791479222567168,2095791479222567168,2095791479222567168,,2026-09-04T08:30:01+00:00,Metro_TV,"Pemerintah terus berupaya melakukan efisiensi terhadap alokasi anggaran program Makan Bergizi Gratis (MBG). Menteri Keuangan Purbaya Yudhi Sadewa meyakini bahwa anggaran MBG untuk tahun 2027 dapat ditekan hingga di bawah angka Rp200 triliun dari proyeksi awal sebesar Rp240 triliun.

Purbaya menjelaskan bahwa penghematan ini dapat dicapai melalui skema efisiensi yang terukur serta optimalisasi pemanfaatan teknologi. Langkah ini melanjutkan tren penyesuaian anggaran MBG dari yang semula mencapai Rp330 triliun di awal 2026 hingga mampu dipangkas secara bertahap menuju angka yang lebih rasional.

#MakanBergiziGratis #AnggaranMBG #MenkeuPurbaya #Kemenkeu #Sarasehan100EkonomMetroTV",3,3,KEYWORD_SEARCH,Root_Tweet,METRO TV,8753261,in,2,0,1082,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/Metro_TV/status/2095791479222567168
2095749471757844569,2095749471757844569,2095749471757844569,,2026-09-04T05:43:05+00:00,RohtaAnjulian,"🚨 RP6 JUTA SEHARI UNTUK DAPUR MBG, TERUS KITA DISURUH PAHAM KENAPA PROGRAMNYA “NGGAK BISA LIBUR”? 🤦‍♂️

Kepala BGN menegaskan insentif dapur MBG Rp6 juta per hari masih berlaku.

Kalau alasan MBG tidak boleh berhenti salah satunya karena ada insentif sebesar itu, publik wajar bertanya:

💰 Siapa sebenarnya yang paling diuntungkan?
🍱 Apakah program berjalan karena kebutuhan penerima manfaat?
🏢 Atau ada kepentingan ekonomi di balik dapur-dapur MBG?

Uang yang digunakan adalah uang negara.

Artinya, setiap rupiah harus bisa dipertanggungjawabkan kepada rakyat, bukan diperlakukan seolah-olah uang pribadi.

Program untuk rakyat tentu harus mengutamakan kepentingan rakyat.

🔥 JANGAN SAMPAI “MAKAN BERGIZI GRATIS” MALAH TERLIHAT SEPERTI “PROYEK YANG WAJIB TERUS BERPUTAR”.

Kalau memang demi penerima manfaat, jelaskan secara terbuka:
Kenapa harus tetap berjalan, bagaimana pengawasannya, dan siapa saja yang menikmati manfaat ekonominya? Semangat majukan bangsa 🥲✊",8,4,KEYWORD_SEARCH,Root_Tweet,Rohta Anjulian 🇮🇩 🇵🇸 🌞,7940,in,6,0,1025,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/RohtaAnjulian/status/2095749471757844569
2009973501843620288,2009973501843620288,2009973501843620288,,2026-01-10T13:00:00+00:00,detikcom,"Viral warga Pandeglang protes menu Makan Bergizi Gratis disajikan pakai kantong plastik hingga isinya tercampur.

Menanggapi hal itu, Badan Gizi Nasional menegaskan penyajian MBG wajib sesuai SOP, termasuk penggunaan ompreng demi menjaga keamanan pangan dan kualitas gizi penerima.",596,294,KEYWORD_SEARCH,Root_Tweet,detikcom,23651517,in,209,92,188536,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/detikcom/status/2009973501843620288
2095184140845150346,2095184140845150346,2095184140845150346,,2026-09-02T16:16:40+00:00,indepenSumatera,"UPDATE KERACUNAN MBG SOLO RAYA! 

Kronologi, Data Korban, & Rumah Sakit Penanganan! 

Rabu, 2 September 2026

Gugus kasus dugaan keracunan makanan dari program MBG  resmi merebak ke wilayah Solo dan sekitarnya (Solo Raya).

Para wali murid dan pihak sekolah dibuat panik saat puluhan siswa bertumbangan dengan gejala pusing, mual hebat, muntah, hingga diare selang beberapa jam setelah menyantap paket menu MBG.

📍 RINCIAN DATA KUNCI, KRONOLOGI, & SEBARAN FASKES:

1. Total Korban Terdata

• Jumlah Sementara: Terdata sedikitnya 45 hingga 60+ siswa dari beberapa sekolah dasar dan menengah di kawasan Solo Raya mengalami gejala keracunan ringan hingga sedang.

• Sebagian siswa diperbolehkan rawat jalan usai observasi, namun puluhan siswa lainnya harus mendapatkan penanganan infus cairan intensif akibat dehidrasi dan lemas.

2. Kronologi Kejadian
• Pukul 10.00 - 11.30 WIB: Paket makanan MBG dipasok oleh katering penyedia/SPPG setempat dan dibagikan kepada para siswa pada jam istirahat sekolah.

• Pukul 12.30 - 14.00 WIB: Usai santap siang, sejumlah siswa mulai mengeluhkan rasa tidak nyaman di perut, pusing, dan mual. 

• Pukul 14.30 WIB Ke Atas: Gejala memburuk secara bersamaan. Beberapa siswa mendadak muntah-muntah di dalam kelas dan area sekolah, sehingga pihak guru langsung menghubungi armada ambulans dan memboyong para siswa ke fasilitas kesehatan terdekat.

3. Rumah Sakit & Fasilitas Kesehatan Penanganan
Para korban ditangani secara tersebar di beberapa faskes utama Solo Raya guna mempercepat penanganan medis darurat:

• RSUD Dr. Moewardi Surakarta(Pusat rujukan & IGD)
• RSUD Ibu Fatmawati Soekarno Solo
• Puskesmas Purwosari & Puskesmas Pajang (Penanganan awal pertolongan pertama)
• Serta beberapa klinik rujukan terdekat di sekitar Solo Raya.

4. Langkah Investigasi Lapangan
Dinas Kesehatan Kota Surakarta bersama Tim Satreskrim Polresta Surakarta telah menyita sampel sisa makanan MBG (termasuk lauk pauk dan sayur) dari katering penyedia untuk diuji laboratorium mikrobiologi guna melacak sumber kontaminasi.

🔍 Evaluasi Total Pengawasan Pangan Sekolah:
Berulangnya peristiwa keracunan MBG dari Sidoarjo, Nganjuk, hingga Solo dalam hitungan hari menjadi sinyal merah agar pengawasan katering MBG diperketat secara sistematis!",18,3,KEYWORD_SEARCH,Root_Tweet,Sumatera Adil & Federal,63632,in,10,0,2300,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/indepenSumatera/status/2095184140845150346
2095151255790514378,2095151255790514378,2095151255790514378,,2026-09-02T14:06:00+00:00,indepenSumatera,"Nambah lagi daftar keracunan MBG hari ini. 

17 Siswa SD Bukit Mulie Diduga Keracunan Usai Konsumsi MBG

Sebanyak 17 siswa SD Bukit Mulie, Kecamatan Timang Gajah, Bener Meriah, diduga mengalami keracunan setelah mengonsumsi Makan Bergizi Gratis (MBG).

Saat ini, para siswa sedang menjalani pengobatan dan pemeriksaan medis di Puskesmas Lampahan.

Perkembangan lebih lanjut terkait kondisi para siswa dan penyebab kejadian masih menunggu informasi dari pihak terkait.",58,34,KEYWORD_SEARCH,Root_Tweet,Sumatera Adil & Federal,63632,in,11,1,6914,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/indepenSumatera/status/2095151255790514378
2096602072330420379,2096602072330420379,2096602072330420379,,2026-09-06T14:11:01+00:00,octajo__,"Pernyataan mitra SPPG ""kalau sudah bau, kenapa dimakan"" justru mencederai akal sehat dan memindahkan tanggung jawab.

Tragedi keracunan massal siswa akibat menu Makan Bergizi Gratis (MBG) ini bukan soal indra penciuman anak-anak, melainkan bobroknya rantai pasok, minimnya uji higienitas, serta mandulnya standar pengawasan dapur.

Evaluasi total dan sanksi tegas mutlak diperlukan agar nyawa generasi bangsa tidak terus dipertaruhkan demi proyek!

Besok Senin 🥴  BMKG Minggu di  Bandara Soetta",171,93,KEYWORD_SEARCH,Root_Tweet,Octa,32765,in,50,15,16860,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/octajo__/status/2096602072330420379
1877301477825458575,1877301477825458575,1877301477825458575,,2025-01-09T10:28:45+00:00,detikcom,"Terharu banget, ada seorang siswa di Gorontalo simpan makanan gratis untuk Ibunya. Ia menyampaikan melakukan hal itu karena di rumah tidak ada nasi. Simak selengkapnya di video berikut, detikers!
-
Sebagai informasi, program MBG dilaksanakan serentak di 190 titik yang tersebar di 26 provinsi pada hari perdananya, 6 Januari 2025 dan akan terus bertambah hingga mencapai 15 juta pada akhir tahun 2025.

Cr: Akun Tiktok Rasni Adam",14,4,KEYWORD_SEARCH,Root_Tweet,detikcom,23651517,in,6,1,6168,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/detikcom/status/1877301477825458575
2095840967731683665,2095840967731683665,2095840967731683665,,2026-09-04T11:46:40+00:00,RA_leather,"📌MEDIA RUSIA SOROT MBG
MBGSehari usai Prabowo banggakan program Makan Bergizi Gratis (MBG) di depan Vladimir Putin, media Rusia malah beritakan kasus keracunan massal ratusan siswa di Indonesia. Kontras jadi sorotan!",19,7,KEYWORD_SEARCH,Root_Tweet,RL,53362,in,6,2,1109,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/RA_leather/status/2095840967731683665
2095468646743351572,2095468646743351572,2095468646743351572,,2026-09-03T11:07:11+00:00,RA_leather,"💥PRABOWO TEGASKAN PROGRAM MBG ADALAH KUNCI MARTABAT BANGSA! 

Di depan Vladimir Putin pada Eastern Economic Forum, Presiden Prabowo menegaskan arah baru ekonomi Indonesia:

• Prinsip Meja Makan: Sukses negara diukur dari kecukupan gizi anak & kesejahteraan petani.

• MBG: Landasan keadilan sosial, bukan sekadar angka pertumbuhan.

• Hilirisasi & Ketahanan: Kunci utama memangkas kemiskinan secara merata.",34,9,KEYWORD_SEARCH,Root_Tweet,RL,53362,in,68,6,4285,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/RA_leather/status/2095468646743351572
2076301109275308320,2076301109275308320,2076301109275308320,,2026-07-12T13:42:14+00:00,MiskinTV_,"Geger! Kiai Jepara Tegaskan Program Makan Bergizi Gratis (MBG) Haram!

​Ahmad Mudhoffar, pengasuh Pondok Pesantren Al-Husna Internasional, Mayong, Jepara, Jawa Tengah, menyatakan secara tegas penolakan terhadap program Makan Bergizi Gratis (MBG).

Penolakan ini berlaku bagi seluruh keluarga besar Al-Husna, mulai dari jenjang KBIT, TKIT, SDIT, SD Tahfiz, SMPIQ, hingga SMAIQ.

​Ia menganggap tindakan menerima program MBG selama beberapa bulan terakhir sebagai sebuah dosa, sehingga pihak pondok pesantren memutuskan untuk bertobat dan menghentikannya.

​Berdasarkan kaidah agama, memfasilitasi atau menolong terjadinya perbuatan yang haram/maksiat hukumnya adalah haram.

​Penolakan keras ini didasari oleh keyakinan bahwa pengelolaan program MBG dari hulu hingga hilir telah menjadi sarana ajang korupsi besar-besaran, yang menurutnya hal ini sudah nyata terjadi dan bukan sekadar prasangka lagi.",3273,959,KEYWORD_SEARCH,Root_Tweet,SobatMiskinTV,143488,in,258,69,136776,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/MiskinTV_/status/2076301109275308320
2095416405114184104,2095416405114184104,2095416405114184104,,2026-09-03T07:39:36+00:00,ferizandra,"Kasus Santri Keracunan MBG Sidoarjo, BGN: Ada Kelalaian yang Disengaja...

Badan Gizi Nasional (BGN) menemukan dugaan pelanggaran prosedur operasional standar (SOP), dalam kasus keracunan massal yang menimpa sejumlah santri di sebuah pondok pesantren di Sidoarjo, Jawa Timur...

Kepala BGN Sudaryono mengatakan insiden tersebut bukan sekadar kelalaian biasa...

Berdasarkan penelusuran melalui sistem pemantauan program makan bergizi gratis (MBG), ditemukan pelanggaran terkait pelabelan makanan dan batas waktu pengiriman...

Sudaryono menjelaskan makanan tersebut sebenarnya telah matang pada pukul 05.00 WIB sehingga harus dikonsumsi sebelum pukul 09.00 WIB...

Namun, label yang dipasang justru mencantumkan makanan matang pada pukul 08.00 WIB dan batas konsumsi maksimal pukul 10.00 WIB...

Masalah semakin serius karena paket makanan untuk santri terlambat dikirim ke lokasi. Makanan tersebut baru diterima dan dikonsumsi para santri setelah pukul 12.00 WIB...

“Kenyataannya di lapangan, itu ompreng yang harusnya dimakan sebelum jam 10.00, dikirim ke sekolah di atas jam 11.00, baru dimakan di atas jam 12.00 oleh para siswa (santri) itu, sehingga keracunan masal terjadi,"" ujarnya...

""Ini kelalaian yang disengaja. Aturan sudah diberikan, petunjuk pelaksanaan (juklak) petunjuk teknis (juknis) sudah diberikan, cara sudah diberikan. Namun, ada yang lalai dalam melaksanakan, ini kelalaian namanya. Kelalaian yang disengaja, bukan hanya dicopot, bukan hanya dipecat. Kalau diidentifikasi ada kelalaian, ada unsur pidana, mohon maaf, kami tidak bisa membantu,"" ujarnya...

Kalo udah terbukti kasus keracunan MBG di Sidoarjo disebabkan oleh kelalaian yang disengaja, Kepala SPPG harus diproses hukum...!

Gak cukup hanya minta maaf... 😡

@Dospemz @menuembegejelek",8,2,KEYWORD_SEARCH,Root_Tweet,ferizandra,21706,in,4,0,640,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/ferizandra/status/2095416405114184104
2096855997725974576,2096855997725974576,2096855997725974576,,2026-09-07T07:00:02+00:00,P3gEl,"Kota Malang baru saja mencetak sejarah epik sebagai wilayah pertama yang dengan gagah berani menolak asupan gizi gratis demi aspal yang lebih beradab. Ketua DPRD Kota Malang, Amithya Ratnanggani Sirraduhita, di hadapan mahasiswa Aliansi Amarah Brawijaya dan BEM Malang Raya, resmi sepakat menghentikan program Makan Bergizi Gratis (MBG) karena ternyata gizi yang baik tidak mampu menahan gegar otak ringan akibat terperosok jalan berlubang.

Kalkulasi Realistis ala Kota Malang:

 * Infrastruktur di Atas Lambung: Masyarakat mengusulkan agar anggaran program MBG dialihkan sepenuhnya untuk menambal jalan rusak. Logikanya sangat tajam: percuma mendistribusikan kotak bekal bergizi jika motor pengantarnya nyungsep di kubangan air jalan raya.
 * Kemenangan Aliansi Mahasiswa: Mahasiswa berhasil menyadarkan para wakil rakyat bahwa membiarkan warga menikmati wisata off-road gratis setiap hari di tengah kota jauh lebih mengancam nyawa dibandingkan membiarkan siswa membawa bekal tempe orek sendiri dari rumah.
 * Keberanian Tingkat Dewa: Deklarasi terbuka ""Kami sepakat untuk menghentikan program MBG di Kota Malang"" adalah bentuk validasi nyata bahwa memperbaiki infrastruktur lokal ternyata lebih mendesak daripada sekadar ikut-ikutan tren program nasional.

Realitas di lapangan memang terkadang lebih keras dari sekadar jargon manis. Perut kenyang memang penting, tetapi menjaga suspensi kendaraan agar tidak patah dan tulang belakang tetap lurus saat berangkat sekolah rupanya jauh lebih krusial bagi hajat hidup warga. 

Malang sudah membuktikan bahwa logika dan keselamatan berkendara bisa mengalahkan romantisme makan siang bersama di kelas. Sebuah langkah pragmatis yang mungkin akan membuat para pemilik bengkel shockbreaker sedikit bersedih karena kehilangan pelanggan tetap mereka.
Setelah Malang resmi mengambil jalan ninja ini demi menyelamatkan sisa-sisa aspal mereka, kira-kira kota mana lagi yang jalanannya sudah cukup hancur lebur untuk berani menyusul?😬",1571,604,KEYWORD_SEARCH,Root_Tweet,5tePh3N,64997,in,71,34,30236,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/P3gEl/status/2096855997725974576
2095480336641929438,2095480336641929438,2095480336641929438,,2026-09-03T11:53:39+00:00,txtpersahaman,"TRAGIS !! 
para pemilik dapur mbg banyak yang terlilit utang miliaran rupiah:
> banyak investor rela utang bank hingga miliaran demi bangun dapur satuan pelayanan pemenuhan gizi (SPPG) sesuai standar
> kenyataannya, ratusan dapur di daerah yang sudah dibangun gagal beroperasi karena terganjal verifikasi dan aturan moratorium baru
> skema pembayaran dari pemerintah mendadak berubah-ubah, ditambah BGN tak kunjung menerbitkan perjanjian kerja sama
> pemilik dapur ketar-ketir menanggung gaji, sewa, dan bunga utang tanpa pemasukan, sampai ada alat dapur yang disita
> program makan bergizi gratis yang digadang-gadang bakal untung instan malah pada buntung di awal

investasi dapur MBG sudah tidak worth it?",76,17,KEYWORD_SEARCH,Root_Tweet,Txt dari Saham,8544,in,17,6,8994,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/txtpersahaman/status/2095480336641929438
2095092966767690083,2095092966767690083,2095092966767690083,,2026-09-02T10:14:22+00:00,RagilSemar,"Kepala SPPG Kalitengah, Rafli Ridho mengaku menyesal dan minta maaf. 

##
 Ratusan santri Pondok Pesantren Manbaul Hikam, Desa Putat, Kecamatan Tanggulangin, Sidoarjo mengalami keracunan usai diduga mengonsumsi makanan dari program Makan Bergizi Gratis (MBG).
 
""Menu hari ini nasi putih, telur orak-arik, tumis buncis baby corn, tempe bumbu bali, dan buah apel."" ujar Serka Andik, pendamping SPPG.
 
Kepala SPPG Kalitengah, Rafli Ridho mengaku menyesal dan minta maaf atas kejadian tersebut. Terkait dugaan makanan yang terasa kecut, Rafli menyebut setiap makanan yang dikirim sebenarnya telah melalui pemeriksaan dengan melibatkan PIC dari pihak sekolah yang mencicipi makanan sebelum disajikan.
 
Ia mengatakan makanan tersebut memiliki batas waktu aman untuk dikonsumsi sekitar empat jam setelah dikirim. ""Jam 11.00 WIB dikirim. Empat (jam setelah diterima batas konsumsi).""pungkasnya.",92,39,KEYWORD_SEARCH,Root_Tweet,🅱🅰🅶🅾🅽🅶,57651,in,99,11,17860,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/RagilSemar/status/2095092966767690083
1995138372722172137,1995138372722172137,1995138372722172137,,2025-11-30T14:30:30+00:00,detikcom,"Banjir besar melanda wilayah Sumatera, memaksa sekolah-sekolah tutup dan ribuan keluarga mengungsi. Di tengah situasi darurat ini, ratusan dapur Makan Bergizi Gratis (MBG) bergerak cepat menyalurkan ratusan ribu paket makanan ke wilayah yang terisolasi.

#detikcom #banjirsumut #banjirsumbar #mbg",37,10,KEYWORD_SEARCH,Root_Tweet,detikcom,23651517,in,7,3,13920,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/detikcom/status/1995138372722172137
2095633955274051991,2095633955274051991,2095633955274051991,,2026-09-03T22:04:04+00:00,fucekket,"Ini berita tentang keracunan akibat program MBG sudah di bahas di media luar loh. 

🚨
Lebih dari 800 siswa dan guru di Indonesia jatuh sakit setelah makan makanan gratis dari program pemerintah. Sejak Agustus, total korban yang diduga keracunan makanan mencapai sekitar 37.600 orang.

Program Makan Bergizi Gratis (MBG) ini digagas Presiden Prabowo Subianto dengan biaya triliunan rupiah untuk mengatasi malnutrisi anak. Tapi sudah berkali-kali terjadi kasus keracunan, ditambah tudingan korupsi dan kekhawatiran soal beban anggaran negara.

Meski dikritik, Prabowo tetap lanjutkan program ini. Ia bilang jumlah kasus keracunan masih sangat kecil dibanding miliaran porsi yang sudah dibagikan, dan berjanji akan perbaiki pelaksanaannya.",26,15,KEYWORD_SEARCH,Root_Tweet,Fucekket,8278,in,15,2,1139,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/fucekket/status/2095633955274051991
2095379566806401427,2095379566806401427,2095379566806401427,,2026-09-03T05:13:13+00:00,Metro_TV,"Kepala Badan Gizi Nasional (BGN) Sudaryono meminta maaf atas kasus keracunan Makan Bergizi Gratis (MBG) di Sidoarjo, Jawa Timur. BGN terus memantau kondisi para penerima manfaat yang terdampak.

Hasil penelusuran menunjukkan adanya pelanggaran prosedur, terutama soal pelabelan waktu konsumsi makanan. Sudaryono menyebutnya sebagai “kelalaian yang disengaja” dan menegaskan sanksi tegas, termasuk pemecatan hingga proses hukum jika ditemukan unsur pidana.

#kepalaBGN #BGN #sudaryono #MBG #MBGSidoarjo",160,57,KEYWORD_SEARCH,Root_Tweet,METRO TV,8753258,in,154,21,66101,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/Metro_TV/status/2095379566806401427
2096251004316770759,2096251004316770759,2096251004316770759,,2026-09-05T14:56:00+00:00,P3gEl,"Program Makan Bergizi Gratis di negeri ini memang patut diacungi jempol karena efisiensinya yang luar biasa dalam memangkas birokrasi, terutama urusan studi banding ke luar negeri yang dianggap buang-buang waktu dan anggaran. Alih-alih repot terbang ke Jepang untuk mempelajari standar higienitas ketat, uji air, atau teknik sterilisasi air shower demi mencegah keracunan, para pengelola rupanya lebih memilih metode ""kejar setoran"" yang serba instan.

Maklum, jika harus menerapkan standar steril ala Jepang, proyek mercusuar ini dikhawatirkan gagal mencapai target kuantitas harian akibat para juru masak terlalu sibuk mandi angin dan mengetes kualitas pisau. Jadi, wajar jika insiden massal seperti keracunan massal yang menumbangkan ribuan anak sekolah di berbagai daerah dianggap sebagai bumbu penyedap alami—sebuah bukti otentik bahwa program ini berjalan cepat, meriah, dan tanpa beban prosedur yang bertele-tele. Toh, imun tubuh anak-anak bangsa diuji langsung di lapangan, bukan di laboratorium higienis yang steril dari kuman lokal. 🥱",1177,416,KEYWORD_SEARCH,Root_Tweet,5tePh3N,64999,in,59,17,72297,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/P3gEl/status/2096251004316770759
2095139131105956258,2095139131105956258,2095139131105956258,,2026-09-02T13:17:49+00:00,RohtaAnjulian,"DUA HARI, DUA KASUS DUGAAN KERACUNAN MBG DI JAWA TIMUR.

Setelah ratusan santri di Sidoarjo diduga mengalami keracunan usai menyantap MBG, kini 49 orang di SMAN 3 Nganjuk juga mengalami gejala serupa.

Rabu, 2 September 2026, sejumlah siswa SMAN 3 Nganjuk mengalami mual, pusing hingga muntah beberapa jam setelah menyantap menu MBG.

Data sementara:
20 orang di Puskesmas Begadung
17 orang di RSUD Nganjuk
12 orang di RS Bhayangkara

Total 49 orang, termasuk satu guru perempuan.

Wakil Bupati Nganjuk Trihandy Cahyo Saputro juga turun langsung meninjau kondisi para korban dan memastikan pelayanan kesehatan dimaksimalkan.

Yang perlu menjadi perhatian bukan hanya penanganan setelah kejadian.

Tetapi bagaimana kejadian seperti ini bisa dicegah?

Program Makan Bergizi Gratis menyangkut makanan yang dikonsumsi anak-anak kita. Standar kebersihan, kualitas bahan, proses memasak, distribusi, hingga pengawasan harus benar-benar diperketat.

Jangan tunggu ada korban berikutnya baru evaluasi.

Semoga seluruh siswa dan guru yang terdampak segera pulih dan kembali berkumpul bersama keluarga. 🤲🏻

#MBG #Nganjuk
@indepenSumatera",13,12,KEYWORD_SEARCH,Root_Tweet,Rohta Anjulian 🇮🇩 🇵🇸 🌞,7940,in,5,1,898,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/RohtaAnjulian/status/2095139131105956258
2095421701135945914,2095421701135945914,2095421701135945914,,2026-09-03T08:00:39+00:00,NarasiNewsroom,"Seorang bocah laki-laki berusia 11 tahun meninggal dunia usai mengalami sesak napas dan penurunan kondisi kesehatan di Kabupaten Murung Raya, Kalimantan Tengah.

Selain itu, ada kabar Badan Gizi Nasional (BGN) menilai kasus 566 santri keracunan Makan Bergizi Gratis (MBG) di Sidoarjo sebagai kelalaian yang disengaja hingga harga tiket pesawat ekonomi berpotensi naik. Geser slide-nya sampai habis, ya.

| Narasi Daily",3891,3019,KEYWORD_SEARCH,Root_Tweet,Narasi Newsroom,359544,in,37,143,143942,"""makan bergizi gratis"" OR ""program mbg"" OR ""makan siang gratis""[Top]",https://x.com/NarasiNewsroom/status/2095421701135945914
